candidate_record_id,new_t1_record_count,new_t1_oos_count,new_t1_de_count,new_t1_state_missing_count,new_t1_distinct_oos_states,new_t1_source_domain_diversity,new_t1_new_record_count,new_t1_record_correction_count,new_t1_status_update_count,newly_effective_t0_record_count,t1_has_linked_update,delta_linked_record_count,delta_oos_count_total,delta_de_count_total,delta_distinct_oos_states,delta_days_since_latest_oos,delta_days_since_latest_de,delta_source_diversity,delta_state_missing_ratio,delta_cross_source_conflict_count,delta_link_confidence_mean,delta_low_confidence_link_share,delta_oos_decay_90d,delta_de_decay_90d,delta_oos_decay_365d,delta_de_decay_365d,delta_latest_source_oos_count,delta_latest_source_de_count,delta_active_address_oos_count,delta_recent_latest_source_oos_count_365d,delta_recent_latest_source_de_count_365d,delta_historical_latest_source_oos_count,delta_recent_cross_source_conflict_count_365d,delta_recency_weighted_latest_source_oos,delta_oos_evidence_after_latest_de_count,delta_de_evidence_after_latest_oos_count,delta_recent_oos_after_latest_de_present,delta_recent_oos_independent_source_count_90d,delta_recent_de_independent_source_count_90d,delta_recent_oos_cross_source_confirmation_present_90d,delta_active_address_de_count,delta_oos_to_de_transition_count,delta_de_to_oos_transition_count,delta_post_60d_oos_vehicle_signal_count,delta_current_within_60_day_grace_proxy,delta_current_past_60_day_grace_proxy,delta_days_past_60_day_grace_proxy,delta_post_60d_active_oos_credential_signal_count,delta_post_60d_combined_title_active_credential_conflict_present,delta_post_60d_prior_state_persistence_any_present,delta_post_60d_prior_state_persistence_cross_source_present,delta_new_meaningful_oos_title_signal_post_60d_present,delta_t1_update_observation_lag_mean_days,delta_t1_late_arriving_update_count_over_30d
CAN-R6I2PP0I3Q,1,0,1,0,0,1,1,0,0,1,1,2,1,1,0,70.0,-8.0,0,0.0,2,-0.004051282051282024,0.046153846153846156,-0.6765434609665681,0.22919407215873278,0.024671140933787417,0.3474496073718978,-1,1,0,-1,1,0,2,-0.9718463802122801,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.0,0
CAN-REYOR52RD0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,15.0,-32.0,0,0.0,-4,-0.0003205128205128194,-0.006410256410256401,-0.017504126769733452,0.800225998713713,-0.05233493121395094,0.9076409821321647,-1,1,0,-1,1,0,-3,-0.5134715201557932,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0
CAN-3HBVFVOESJ,2,1,1,0,1,2,0,1,1,0,1,2,1,1,0,-70.0,20.0,0,0.0,0,0.0015734265734266284,0.0,0.4193379297245669,-0.21374098288106125,0.635411845707428,0.11149673191393994,1,-1,0,1,-1,0,0,0.6548129270262486,0,-1,0,1,0,0,0,0,1,1,0,0,145,0,0,0,0,0,39.0,2
CAN-PFYXWQWRNY,2,0,2,0,0,2,2,0,0,3,1,5,2,3,0,-72.0,5.0,0,0.0,4,9.803921568629637e-05,0.0,0.4104021386746397,0.9762100507284184,0.9733208100075403,1.8596272042065607,1,-1,0,1,0,0,3,0.7024224979382504,0,1,0,0,0,0,2,1,2,1,0,0,187,0,0,1,0,0,25.0,0
CAN-NOCGXZ0PFR,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,-218.0,26.0,0,0.0,0,-0.0004761904761905189,0.0,0.9266311713259534,-0.18027056483724913,0.8916050081888054,-0.13038259799935803,1,-1,0,1,-1,0,0,0.9410957202055665,1,-2,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0
CAN-W8FFG0XY8T,2,0,2,0,0,1,1,1,0,3,1,5,0,4,0,163.0,-110.0,0,0.06666666666666667,-2,0.004666666666666819,0.0,-0.17411633957305062,2.5416065193008834,-0.4107726379548733,3.2175514810306085,-2,2,0,-1,3,-1,-1,-0.9680353023453909,0,4,0,0,2,0,1,2,0,0,-1,1,103,0,0,0,0,0,25.0,0
CAN-60KCU89ZGO,1,0,1,0,0,1,0,1,0,1,1,2,0,2,0,146.0,-18.0,0,0.0,-2,0.00020512820512819108,-0.020512820512820523,-0.5758117838676995,0.568865231244134,-0.4590762390286356,1.0847457312291016,-1,1,0,-1,2,0,0,-0.9004697394066273,0,2,0,-1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,30.0,0
CAN-X7OAWHOL2U,2,1,1,0,1,2,1,1,0,1,1,3,2,1,0,-14.0,-345.0,0,0.0,-2,0.0023701298701299667,-0.019480519480519487,1.483510348665118,0.8150407956803878,1.8169569662885587,0.8626905345610765,2,-2,1,2,1,0,4,1.822095707892157,-1,0,0,2,1,1,0,0,2,-1,0,-1,-309,0,0,-1,0,0,15.0,0
CAN-Q9NOG6GBJA,2,0,2,0,0,1,0,2,0,2,1,4,2,2,0,39.0,-212.0,0,0.0,-2,0.00187499999999996,0.0,0.8113646245817538,1.606782005595526,1.5972098830806511,1.736106567839196,1,-1,0,1,1,0,3,0.6911135178205265,-2,2,-1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,21.5,0
CAN-PZ4MR0LYCX,2,2,0,0,1,2,1,0,1,0,1,2,2,0,0,-133.0,42.0,0,-0.008928571428571425,0,0.0019196428571427449,-0.008928571428571425,1.704302296422014,-0.14942364516328527,1.7902995474495835,-0.1396011676072042,0,0,0,1,0,-1,1,0.849145818350161,2,-1,1,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0
CAN-HU7M4AJJ1R,2,1,1,0,1,2,1,0,1,3,1,5,2,2,0,-204.0,-262.0,0,0.07142857142857142,0,0.0007539682539684511,0.0,1.1950937917457605,1.3413007212141776,1.35961430168666,1.3895983118596331,1,-1,1,0,0,1,0,0.9770581837549313,-1,0,0,1,2,0,0,1,2,0,0,-1,-266,0,0,0,0,0,16.0,0
CAN-0SXI0L1XFG,2,1,1,0,1,1,0,0,2,1,1,3,1,2,0,-259.0,-39.0,0,-0.016666666666666663,2,-0.0016666666666667052,0.0,0.6800883734975123,0.6789271804797286,0.425594103258641,1.1838719242514477,0,1,0,0,1,0,1,0.2498023320332452,1,-2,1,1,1,0,0,1,1,0,0,0,178,0,0,0,0,0,27.5,0
CAN-WQL2LYW55F,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,126.0,-324.0,0,0.0,0,0.0032051282051281937,-0.012820512820512803,-0.26488147303338727,0.7920815410169594,-0.23876161287838948,0.5075385665512999,0,0,0,0,0,0,0,-0.21244880685310363,-1,1,-1,0,1,0,0,0,0,0,0,0,126,0,0,0,0,0,14.0,0
CAN-4AJMXDQYIM,2,2,0,0,1,2,1,0,1,1,1,3,2,1,0,-33.0,-135.0,0,0.0,0,0.003666666666666596,-0.033333333333333326,1.296493786239939,0.45362275803847263,1.5965107869042376,0.5623297731151755,0,0,0,2,0,-2,4,1.2375419172282411,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21.5,1
CAN-PIZ6559UJG,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,38.0,9.0,0,-0.007575757575757583,0,-7.575757575750686e-05,-0.007575757575757583,-0.4032344505017169,0.6291690649671922,-0.15060573468899108,0.8140566956540956,-1,1,0,-1,1,0,0,-1.051143284928863,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,0
CAN-Q2FALOAQ7B,1,0,1,0,0,1,0,0,1,2,1,3,1,2,0,47.0,-123.0,0,-0.008823529411764702,0,-0.001735294117647057,0.01470588235294118,-0.0337111221404508,0.8606833918849786,0.26111843928425404,0.9364528385066082,0,0,1,0,1,0,1,-0.2260406745392617,-1,2,-1,0,2,0,1,1,1,-1,1,-1,-209,0,0,0,0,0,13.0,0
CAN-01ZVPOCA09,2,1,1,0,1,2,1,0,1,2,1,4,3,1,0,-84.0,-33.0,1,0.0,3,0.005818181818181722,-0.0727272727272727,1.8256235353611125,0.4875979595983003,2.428148593307198,0.725788934724714,0,1,0,2,1,-2,5,1.0992310875599047,1,-1,1,3,0,1,1,1,0,0,-1,1,27,0,0,0,0,0,26.5,0
CAN-D4CANR7F6E,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,-8.0,186.0,0,-0.006410256410256401,2,0.0015384615384614886,-0.025641025641025605,0.2191818448913747,-0.32988735616791864,0.4647625584494537,-0.5730398402166892,1,-1,0,1,0,0,1,0.6652302155079757,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.0,0
CAN-UY6THI4SPH,2,1,1,0,1,2,0,1,1,0,1,2,1,1,0,6.0,-8.0,0,0.0,0,0.001307692307692343,0.0,0.33384788467231497,0.2988393922085699,0.6143137924886564,0.5204276127577168,0,0,0,0,0,0,0,-0.04095497500473955,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,2
CAN-DK83G1LG4K,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,119.0,-58.0,0,0.0,-2,-0.0008333333333333526,-0.016666666666666677,-0.027116161526988043,0.9751317014116623,-0.20742553174732414,1.4640290747265678,-1,1,0,0,2,-1,0,-0.4121629121833818,0,2,0,0,2,0,1,1,0,0,0,0,119,0,0,0,0,0,0.0,0
CAN-C18XSJQ1IW,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,151.0,-688.0,0,-0.04040404040404039,2,0.0034343434343433454,-0.020202020202020193,-0.418819455388896,1.2674544490162534,-0.4587166267077143,1.7001038030318516,-2,2,0,0,2,-2,4,-0.6676536520361553,-2,2,-1,0,1,0,0,2,0,0,-1,1,91,0,0,0,0,0,0.0,0
CAN-KSWKCM7OW2,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,-55.0,177.0,0,0.0,0,-0.0007272727272726875,0.0,0.19088293434431003,-0.10496722540061233,0.3278092597516329,-0.4464284285437543,0,0,0,-1,0,1,0,-0.015029499366358223,1,0,0,1,0,0,0,0,0,0,-1,1,117,0,0,0,0,0,42.0,1
CAN-69AB0PIX0H,2,0,2,0,0,2,0,2,0,1,1,3,0,3,0,164.0,-466.0,0,0.0,0,0.004615384615384688,-0.09230769230769231,-0.21879378087140203,2.2869011125810346,-0.40849475803223245,2.4335293587132427,-1,1,0,-1,3,0,3,-0.7664963184710322,-2,3,-1,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,26.5,1
CAN-UOGO5TW3DZ,1,0,1,0,0,1,0,1,0,2,1,3,2,1,0,-129.0,33.0,0,-0.019480519480519487,0,0.0019155844155843704,-0.019480519480519487,1.0972621968016099,-0.6256276627756061,1.368016085525437,0.07087393948988696,0,0,1,1,1,-1,4,0.6782792224283762,1,-2,1,2,-1,1,0,1,1,-1,0,-1,-727,-1,-1,0,0,0,36.0,1
CAN-XJEMWCC2GF,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,63.0,-46.0,0,0.0,0,0.00028571428571433355,-0.009523809523809518,-0.034338789646040306,0.5407091488865801,-0.2128960604400798,0.7494211726693587,0,0,0,0,1,0,0,-0.10072973683484676,0,1,0,0,0,0,0,0,0,0,-1,1,3,0,0,0,0,0,5.0,0
CAN-6WB8PW0RLL,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,-24.0,102.0,0,-0.0032679738562091526,2,6.535947712404955e-05,-0.006535947712418305,0.11706487612968441,-0.29595380718392517,0.45720573107035145,-0.6435869513223418,1,-1,1,1,-2,0,-1,0.8053265942617907,1,0,0,0,0,0,0,0,1,0,0,-1,-819,0,0,0,0,0,16.0,0
CAN-TQW8UMX8FW,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,149.0,-41.0,0,0.0,0,0.002170329670329707,0.0,-0.7463671770165681,0.1975567292864211,-0.8934955159458497,0.36853621637715106,-1,1,0,-2,1,1,-3,-1.1888716637105199,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
CAN-S1KJLDWHX0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,33.0,-117.0,0,0.0,-2,-0.004904761904761856,0.06190476190476191,-0.21648120765314327,0.6083618898065947,-0.1144736396959185,0.7424078887849688,-1,1,0,-1,1,0,-2,-1.0063147437858078,-1,1,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,32.0,1
CAN-DA8O1NRGBZ,1,0,1,0,0,1,0,1,0,1,1,2,0,2,0,129.0,-47.0,0,-0.010256410256410262,-4,0.002564102564102666,-0.010256410256410262,-0.04821581254131281,0.5132722257617928,-0.33336348913764957,1.1002925540642048,-1,1,0,0,1,-1,0,-0.39886504525227795,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.0,0
CAN-5V4LNB0A4Q,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,-188.0,33.0,0,0.0,0,-0.00014285714285711126,-0.004761904761904759,0.8148724148927775,-0.19136266458186624,0.8430132332509643,-0.16946155007909924,0,0,1,1,0,-1,2,0.558418512119828,1,-2,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,15.0,0
CAN-I67MS6HT0K,1,0,1,0,0,1,0,0,1,3,1,4,2,2,0,-33.0,-269.0,0,0.0,0,0.0011515151515150146,-0.006060606060606044,0.4783453847892456,1.5384703921120955,1.1085595592628255,1.4812028522159666,0,0,0,0,1,0,2,0.32480593697132676,-1,2,-1,1,2,0,1,2,2,1,-1,1,90,0,0,1,0,0,9.0,0
CAN-CM0OXCO2W3,2,1,1,0,1,2,0,1,1,1,1,3,2,1,0,-4.0,-23.0,0,0.0,0,0.00382211538461541,0.0,0.8264935316331525,0.17174086535133026,1.267750009799372,0.24133851859454492,1,-1,0,1,-2,0,-3,1.0633528349041883,-1,1,-1,1,0,1,0,0,1,1,0,0,156,1,1,1,1,0,25.5,1
CAN-B4DW7RUYA1,2,1,1,0,1,2,1,0,1,2,1,4,2,2,0,-195.0,-101.0,0,0.0,6,-0.00020833333333325488,-0.02083333333333333,1.0044991040182818,0.6142684581417661,1.458238567323595,0.7528358207997332,2,-2,1,2,-1,0,6,1.710829225200635,0,-1,0,1,1,0,0,0,2,0,0,-1,-49,0,0,0,0,0,18.5,0
CAN-NUYCVKLOMD,1,1,0,0,1,1,0,0,1,2,1,3,1,2,0,-442.0,-24.0,0,0.0,-2,0.0024999999999999467,-0.016666666666666663,0.9259261993047181,0.9088525052893529,0.7601838006888348,1.4694548841540016,-1,1,0,1,2,-2,3,0.29742905267829856,1,-1,1,1,1,0,1,2,1,0,-1,1,33,0,0,0,0,0,4.0,0
CAN-C69I5M7AQH,2,0,2,0,0,1,1,1,0,3,1,5,0,5,0,133.0,-1.0,0,-0.014880952380952384,-6,0.0016369047619045896,-0.04464285714285715,-0.19205260508964983,2.079105763010497,-0.39037838644387257,3.82046217265441,-2,2,0,0,2,-2,0,-0.5481794931062798,0,5,0,0,0,0,1,2,0,0,0,1,47,0,0,0,0,0,34.5,1
CAN-WCRLKEUWXO,1,0,1,0,0,1,0,0,1,1,1,2,0,2,0,68.0,-330.0,0,-0.010256410256410262,-2,0.003076923076923088,-0.06153846153846154,-0.07152178210724851,1.3493612371169357,-0.19497951807909542,1.6357416609538054,-2,2,0,-1,2,-1,0,-1.0519299765241776,-1,2,-1,0,2,0,0,2,0,0,-1,1,8,0,0,0,0,0,38.0,1
CAN-2SVVQST011,1,0,1,0,0,1,1,0,0,2,1,3,2,1,0,-33.0,-855.0,0,-0.016666666666666663,4,0.0028333333333334654,-0.016666666666666663,0.5016986769434522,0.8115661631048652,1.1875413278468576,0.880743330514009,-1,1,-1,1,1,-2,3,0.3559143164850824,-4,0,0,1,1,1,1,1,0,0,-1,1,59,0,0,0,0,0,25.0,0
CAN-9HU2HWGT7D,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-511.0,62.0,0,0.0,0,0.0003296703296703507,-0.010989010989011005,0.6968831955771573,-0.5005168427805413,0.8082695364992603,-0.3120153464875832,1,-1,0,1,0,0,2,0.8436368091663536,1,-3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
CAN-HM9HIRY6WT,1,0,1,0,0,1,0,1,0,3,1,4,3,1,0,-140.0,-27.0,0,0.0,2,-0.005285714285714338,0.042857142857142844,1.484230324541011,-0.21169232991014741,2.0941604568337366,0.13481340927276797,1,-1,0,2,1,-1,6,1.2531974650348223,0,-1,0,2,-1,1,0,1,2,0,0,0,0,0,0,0,0,0,8.0,0
CAN-91SN66S4IJ,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,86.0,-13.0,0,-0.012820512820512803,0,0.0002564102564102111,-0.012820512820512803,-0.41131595138261634,0.2466615940521364,-0.39588066065651395,0.5909389432623811,0,0,0,0,1,0,2,-0.2904422818252128,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
CAN-TQA4KEQ7HB,2,2,0,0,1,2,1,0,1,0,1,2,2,0,0,-40.0,139.0,0,0.0,2,-0.00011904761904768524,-0.011904761904761904,1.173778922615472,-0.1676918433355352,1.5352592704136165,-0.6160260625598104,2,-2,1,2,0,0,0,1.685094051497459,2,0,0,1,0,1,0,0,2,0,0,-1,-321,0,0,0,0,0,26.5,1
CAN-WRGVHZT8IC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,132.0,0,0.0,0,0.0,0.0,-0.4593392608946429,-1.3546444917441964,-0.49997002645645505,-0.7917448472028585,0,0,0,-1,0,1,-3,-0.31855810820462316,0,0,0,-1,-3,0,0,0,0,0,-1,1,72,0,0,0,0,0,0.0,0
CAN-1WHDEIM45C,2,2,0,0,1,1,1,1,0,0,1,2,2,0,0,-98.0,147.0,0,0.0,0,-0.00044642857142862535,-0.008928571428571425,0.9228492711792479,-0.19020184668330312,1.016001322443822,-0.35134113764079333,0,0,2,1,0,-1,1,0.0456510277658464,2,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,49.5,2
CAN-N7F56ROYLJ,2,2,0,0,1,2,0,0,2,1,1,3,2,1,0,-201.0,-118.0,0,0.0,0,-0.0051948051948051965,0.05194805194805194,1.5023948076951523,0.6391669421394803,1.6457045628681404,0.7314613817242801,0,0,0,2,-1,-2,2,0.9597942729856408,1,-1,1,2,1,1,-1,1,1,0,0,0,70,0,0,0,0,0,27.5,1
CAN-OJ40NT3AS0,2,0,2,0,0,1,1,0,1,0,1,2,0,2,0,27.0,-420.0,0,0.0,0,0.0014285714285714457,-0.0357142857142857,-0.11097294708196992,1.4742957742703944,-0.11635774711077085,1.800258941982287,0,0,0,0,1,0,2,-0.0980208427101994,-2,2,-1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,38.0,1
CAN-TBM03XK4I0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,97.0,0,0.0,0,0.0,0.0,-0.13626868091384473,-0.23261572184395699,-0.16927456511929195,-0.13756117931355494,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
CAN-UX9STEBQ48,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,16.0,34.0,0,0.0,0,-0.00023809523809537048,0.0,0.13274091115843323,-0.2941550256786314,0.5360120174696084,-0.16172833276576748,0,0,0,0,0,0,0,0.20929021104161905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,1
CAN-8BS8MWBUR4,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,-101.0,81.0,0,0.0,0,-0.0007692307692307443,0.0,0.589091485227909,-0.29453311216574624,0.6556654508334794,-0.2651797513532681,0,0,0,0,0,0,0,0.011442149418650738,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0
CAN-CKE8GLYTTX,2,0,2,0,0,1,0,2,0,0,1,2,0,2,0,89.0,-4.0,0,0.0,0,-0.0013986013986013734,0.0,-0.40026276219654133,1.0004578087915552,-0.33372136208236736,1.5148224683249203,0,0,0,0,1,0,1,-0.18916177094390885,-1,2,-1,-1,0,0,2,0,0,0,0,0,89,0,0,0,0,0,48.5,2
CAN-LLAHEZF87G,2,2,0,0,1,1,0,2,0,1,1,3,2,1,0,-49.0,-328.0,0,0.0,0,-0.0014423076923077982,0.0,1.2667047237061975,0.6227783105226905,1.383645845909668,0.6018341364574256,-1,1,0,0,1,-1,2,-0.4647294003874638,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,0
CAN-9Y63SPYKSV,2,2,0,0,1,2,0,2,0,0,1,2,2,0,0,-2.0,98.0,0,0.0,-2,-0.0028461538461538316,0.056410256410256404,0.6885666866341245,-0.45930365647861227,1.1671206028621857,-0.3725102310116384,1,-1,0,1,-1,0,-2,0.8357324674568942,2,0,0,1,-1,1,0,0,1,1,-1,1,38,0,0,1,0,0,15.0,0
CAN-TGN8Z9EO1Z,2,1,1,0,1,2,0,1,1,0,1,2,1,1,0,6.0,-46.0,0,-0.008928571428571425,0,0.002991071428571357,-0.008928571428571425,0.26370600557898083,0.52177847521385,0.6890894170670263,0.7341677824638324,-1,1,0,-1,1,0,1,-0.6858850748076182,-1,0,0,-1,1,-1,0,1,0,1,0,0,49,0,0,0,0,0,39.0,1
CAN-RHUNEAHLXE,1,1,0,0,1,1,0,1,0,2,1,3,1,2,0,-523.0,-26.0,0,0.0,-2,0.0008333333333333526,0.05,0.8582838387674004,0.8961550792354536,0.7954893025998524,1.4435092870147463,-1,1,0,1,1,-2,4,0.5058862688013863,1,-4,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,15.0,0
CAN-83U6CYVAZX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,73.0,0,0.0,0,0.0,0.0,-0.11972958536357298,-0.3764132614825395,-0.2909384279503975,-0.29359731937565403,0,0,0,-2,0,2,-4,-0.1859801284344944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
CAN-ZNNH9C68QU,2,1,1,0,1,2,2,0,0,0,1,2,1,1,0,-61.0,-400.0,0,0.0,0,0.0013095238095238715,0.0,0.7762060363735599,0.7272592138582646,0.8425277282705186,0.8626787562856582,0,0,0,1,1,-1,2,0.41034546809778183,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,1
CAN-4NUJLJ33AX,2,1,1,0,1,2,0,1,1,1,1,3,1,1,0,4.0,-384.0,0,0.07692307692307693,0,-0.006538461538461493,0.05384615384615385,-0.40241294191830956,0.6693453624730459,0.16786349403275524,0.626725884158114,0,0,1,0,1,0,3,-0.21775234435170976,-3,1,-1,-1,1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,47.0,2
CAN-188W71GE2R,2,1,1,0,1,1,1,0,1,0,1,2,1,1,0,-34.0,-352.0,0,0.0,-2,0.003928571428571392,-0.008928571428571425,0.3178697448129597,0.8527250381660197,0.28981940818408036,0.6016761490048588,-1,1,0,-1,0,0,-1,-0.6823025043640613,-1,1,-1,0,1,0,0,1,0,1,0,0,124,0,0,1,0,0,20.5,1
CAN-REE0ZEPNMS,2,2,0,0,1,2,2,0,0,1,1,3,2,1,0,-3.0,34.0,0,0.0,-2,0.001754807692307625,-0.014423076923076927,0.983430194244352,0.09130213796223874,1.4912849551299807,0.422907586765787,1,-1,1,2,-2,-1,-4,1.3778406875738605,1,0,0,0,0,0,0,1,2,0,0,-1,-264,-1,0,-1,0,0,10.5,0
CAN-Z31E1KJBI7,1,1,0,0,1,1,0,1,0,4,1,5,4,1,0,-79.0,96.0,1,0.0,1,-0.005769230769230749,0.0,1.3773983841687762,-0.2848131870933841,2.693984023332026,0.406689614939159,1,0,1,1,0,0,1,1.173544979575679,2,-1,1,1,-1,1,0,1,1,0,-1,0,0,0,0,0,0,0,8.0,0
CAN-8CXN6EUP53,2,2,0,0,1,2,0,1,1,0,1,2,2,0,0,41.0,46.0,0,0.0,-2,0.000535714285714195,-0.01785714285714285,1.0564763458050639,-0.05806490991479096,1.6631035578691669,-0.18599355441540322,2,-2,1,2,-1,0,-1,1.7044916804791912,2,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,50.0,2
CAN-9ZVUY9BNS9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,0,0.0,0,0.0,0.0,-0.32451060470815996,-0.28231637951896227,-0.1918852435952032,-0.23877328757738692,0,0,0,0,0,0,0,-0.13715852442635956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
CAN-VYVWN7G1M8,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,-120.0,101.0,0,0.0,0,-0.0003809523809523707,0.0,0.5843599274287747,-0.07971429987033361,0.4174779606144505,-0.2248222995935767,0,0,0,1,0,-1,0,0.1377586271410709,1,0,0,1,0,0,0,0,0,0,-1,1,41,0,0,0,0,0,5.0,0
CAN-62RCP1AES9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,175.0,0,0.0,0,0.0,0.0,-0.032108531461334376,-0.07524215069686063,-0.1928532263279168,-0.28834224256869867,0,0,-1,0,-1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
CAN-4ZK05Q2AAE,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,-8.0,39.0,0,0.0,2,-0.00027472527472527375,-0.005494505494505503,0.5201576265210006,-0.6331590491021895,0.755767130897401,-0.2908746320007727,1,-1,1,1,-1,0,2,0.8600504068258308,1,-2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39.0,1
CAN-8S3876COC6,2,0,2,0,0,2,0,2,0,2,1,4,2,2,0,21.0,-53.0,0,0.0,0,0.005859728506787398,-0.036199095022624445,-0.363910204142333,1.0166444687194152,0.8539564734109497,1.3975703699291981,0,0,0,0,1,0,3,-0.2981492682392832,-2,0,0,-1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,46.0,2
CAN-LJJRDSFJM8,1,0,1,0,0,1,0,1,0,1,1,2,0,2,0,104.0,25.0,0,0.0,2,-0.0003076923076922311,-0.010256410256410262,-0.5555417131679462,0.7001680260171889,-0.5851249110263614,1.446021222981471,-1,1,0,0,1,-1,2,-0.7456411677031998,0,2,0,0,0,0,0,1,0,0,-1,1,44,0,0,0,0,0,39.0,1
CAN-S5QYBKX87G,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,51.0,157.0,0,-0.006410256410256401,-4,0.0019230769230768052,-0.012820512820512803,-1.0013565239973246,-0.09801252910509176,-0.013387659917774464,-0.40772929662048796,1,-1,0,1,-1,0,-4,-0.0032691551643644345,1,0,0,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
CAN-5LK0J7JVYF,2,1,1,0,1,1,0,0,2,0,1,2,1,1,0,38.0,36.0,0,-0.020512820512820523,0,0.004153846153846175,-0.010256410256410262,-0.002092469704145561,0.11615958992837094,0.45104721916832613,0.4953111056156083,1,-1,0,1,-1,0,-2,0.5770305280261114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.5,2
CAN-M9D6QO8NKE,2,0,2,0,0,2,1,0,1,4,1,6,3,3,0,-603.0,-281.0,0,0.0,6,-0.0014374999999999805,-0.012500000000000011,1.6259394252371553,1.8607257281950793,2.4162589242125048,2.083308484805336,2,-2,1,2,1,0,4,1.807671813197649,0,-3,0,2,2,1,-1,1,3,-1,0,-1,-1666,0,0,0,0,-1,27.5,1
CAN-XR8NXC1R3H,1,0,1,0,0,1,0,0,1,1,1,2,1,1,0,52.0,-131.0,0,0.0,0,-0.0055952380952380976,0.05952380952380952,-0.40888969208340864,0.5249381315813877,0.3106279822866478,0.6119588097283877,0,0,0,0,1,0,3,-0.43953616802369755,-2,1,-1,-1,1,-1,1,1,1,0,-1,1,43,0,0,0,0,0,46.0,1
