candidate_record_id,linked_record_count,source_diversity,state_missing_ratio,link_confidence_mean,oos_share_known_state,distinct_oos_states,active_address_oos_count,active_address_de_count,active_oos_credential_count,active_de_credential_count,de_count_90d,historical_oos_count_over_365d,days_since_latest_oos,latest_oos_recency_advantage_days,historical_oos_only,oos_decay_share_365d,recent_oos_independent_source_count_90d,recent_latest_source_oos_count_365d,recent_latest_source_de_count_365d,recent_cross_source_conflict_present_365d,de_residency_proxy_present,days_past_60_day_grace_proxy,post_60d_oos_vehicle_signal_count,post_60d_prior_state_persistence_any_present
CAN-AO1PT0WY33,12,5,0.0,0.9533333333333333,0.4166666666666667,1,1,0,0,1,0,2,65.0,264.0,0,0.6004968529360131,1,3,1,1,0,0,0,0
CAN-X7731SR366,10,5,0.0,0.963,0.5,1,0,0,0,0,0,1,55.0,82.0,0,0.7017421715018309,3,3,1,1,1,1474,0,0
CAN-8G56FQ34A3,13,5,0.0,0.961153846153846,0.6153846153846154,1,1,0,2,1,0,6,263.0,195.0,0,0.586536276904577,0,2,0,0,1,0,0,0
CAN-7RUM39W43T,9,4,0.0,0.9561111111111112,0.5555555555555556,1,0,0,0,0,1,3,19.0,38.0,0,0.5021323388135881,1,2,1,1,1,0,0,0
CAN-I3PDKTHNW8,12,5,0.0,0.9575,0.4166666666666667,1,1,1,0,0,0,5,441.0,-253.0,1,0.3584562530170196,0,0,1,0,0,0,0,0
CAN-9QU7Z30549,13,5,0.0769230769230769,0.9626923076923076,0.4166666666666667,1,0,0,0,0,0,3,8.0,176.0,0,0.5617721528737156,1,2,1,1,0,0,0,0
CAN-K5UEZ1JF0J,12,5,0.0,0.9633333333333334,0.5833333333333334,1,0,1,0,0,1,6,84.0,-71.0,0,0.5135551656708939,1,1,2,1,0,0,0,0
CAN-OILCH8UCJ6,10,4,0.0,0.967,0.7,1,0,1,0,0,0,6,80.0,248.0,0,0.7247548345827209,1,1,1,1,1,268,0,0
CAN-YEFAAUD42X,13,5,0.2307692307692307,0.9588461538461538,0.6,1,0,1,0,0,0,5,302.0,105.0,0,0.607742477831323,0,1,0,0,0,0,0,0
CAN-GN37QAFVSU,14,5,0.0,0.9585714285714284,0.5,1,0,0,0,1,0,6,92.0,144.0,0,0.5037172302314062,0,1,2,1,0,0,0,0
CAN-3X0BM5A568,10,5,0.2,0.95,0.625,1,0,1,0,1,0,2,146.0,29.0,0,0.7085403406404038,0,3,1,1,1,115,0,0
CAN-0VUWC5C5PM,11,5,0.0,0.9495454545454546,0.5454545454545454,1,1,0,1,1,2,4,144.0,-139.0,0,0.409231629730402,0,2,3,1,0,0,0,0
CAN-K9E5HHN48U,12,5,0.0,0.965,0.4166666666666667,1,0,0,1,0,1,2,73.0,-60.0,0,0.4911670773862979,1,2,2,1,0,0,0,0
CAN-YTRKHIWIUB,16,5,0.0,0.955625,0.5625,1,1,0,1,0,1,4,100.0,-73.0,0,0.5147751274852207,0,2,3,1,0,0,0,0
CAN-CEQCQD19YL,12,5,0.0,0.95,0.6666666666666666,1,0,0,0,0,0,4,94.0,573.0,0,0.8176007047276131,0,4,0,0,1,0,0,0
CAN-BVPWNH2JBW,18,5,0.0,0.9605555555555552,0.5,2,0,1,1,0,1,7,144.0,-116.0,0,0.4717377266764475,0,1,2,1,1,0,0,0
CAN-37J59WPO21,13,5,0.0769230769230769,0.9588461538461538,0.4166666666666667,1,0,1,1,0,0,3,67.0,111.0,0,0.3819856417076206,1,2,3,1,0,0,0,0
CAN-W2EJXLJ6TD,9,5,0.3333333333333333,0.9561111111111108,0.6666666666666666,1,1,0,1,0,0,1,8.0,403.0,0,0.83843878649854,2,2,0,0,0,0,0,0
CAN-DFSJ94QQIR,12,5,0.0,0.965,0.4166666666666667,1,0,0,0,1,1,5,384.0,-327.0,1,0.3373299204231051,0,0,3,0,0,0,0,0
CAN-PMNQYJQG86,11,5,0.0,0.9595454545454544,0.5454545454545454,1,0,0,1,0,0,3,33.0,237.0,0,0.6214897682351519,1,3,1,1,1,701,1,1
CAN-0ICHSLZVLC,17,5,0.0,0.9402941176470588,0.6470588235294118,1,1,0,1,1,0,7,18.0,284.0,0,0.810342133047101,2,3,0,0,0,0,0,0
CAN-Q0M9OY1V2U,15,5,0.0,0.9603333333333332,0.4666666666666667,2,1,0,2,0,1,4,15.0,57.0,0,0.6384714298103269,1,3,1,1,1,0,0,0
CAN-WF5QVVRTTS,14,5,0.0,0.9557142857142856,0.5714285714285714,1,1,0,1,0,0,5,161.0,307.0,0,0.8011323323199457,0,3,0,0,1,0,0,0
CAN-72PZRNYNP2,11,5,0.0,0.9495454545454546,0.4545454545454545,1,0,0,1,1,0,4,114.0,169.0,0,0.4116574772966963,0,1,1,1,0,0,0,0
CAN-NWVRKWOL31,12,5,0.0,0.95,0.5833333333333334,2,1,0,1,1,0,5,1.0,238.0,0,0.5536193802719467,2,2,1,1,1,0,0,0
CAN-LPZW37A3UR,11,5,0.0909090909090909,0.9622727272727272,0.3,1,0,0,1,1,0,1,153.0,49.0,0,0.4119961249722067,0,2,0,0,1,0,0,0
CAN-SMDGRZMPRI,10,5,0.0,0.956,0.3,1,1,0,0,0,0,2,27.0,297.0,0,0.3729136400511491,1,1,1,1,1,0,0,0
CAN-YFO9DEEHSB,9,5,0.0,0.9661111111111113,0.4444444444444444,1,1,0,1,0,0,3,14.0,313.0,0,0.4840597309316906,1,1,1,1,0,0,0,0
CAN-PVJXI9J33Y,13,5,0.0,0.9626923076923076,0.6153846153846154,1,0,1,0,0,1,7,264.0,-239.0,0,0.5235013315063565,0,1,2,1,0,0,0,0
CAN-FQGVEY712Z,11,5,0.0,0.9659090909090908,0.5454545454545454,1,1,0,1,1,1,3,17.0,42.0,0,0.6053846176751368,1,2,1,1,1,0,0,0
CAN-UOHJL8ZJ1R,12,5,0.0,0.9558333333333334,0.5,1,0,1,1,0,0,6,370.0,-129.0,1,0.4198423308280439,0,0,2,0,0,0,0,0
CAN-T4J9UJ6QNV,11,5,0.0909090909090909,0.9495454545454546,0.5,1,0,0,0,0,0,3,259.0,-37.0,0,0.5210945763713284,0,2,1,1,1,0,0,0
CAN-E2LUOGGFN5,11,5,0.0,0.9622727272727272,0.3636363636363636,1,0,1,0,0,0,3,206.0,-87.0,0,0.2292736092526472,0,1,3,1,1,768,0,0
CAN-28E8JJ146O,10,5,0.0,0.96,0.6,1,0,0,1,0,0,3,11.0,553.0,0,0.8118086774000817,2,2,0,0,0,0,0,0
CAN-YB7ZENGXQ6,9,5,0.0,0.9638888888888888,0.3333333333333333,1,0,1,0,0,0,3,423.0,72.0,0,0.2862213673397318,0,0,0,0,1,1975,1,0
CAN-GCGLB5U7TA,7,3,0.0,0.9692857142857144,0.5714285714285714,1,0,0,1,0,0,3,125.0,246.0,0,0.6362082005464009,0,1,0,0,0,0,0,0
CAN-92FN19ZB4G,20,5,0.0,0.9599999999999996,0.45,2,0,1,0,2,1,8,55.0,10.0,0,0.3788729630245677,1,1,3,1,1,949,1,1
CAN-FVW8DCMF0N,13,5,0.0769230769230769,0.961153846153846,0.4166666666666667,1,1,0,0,1,1,2,259.0,-194.0,0,0.4527713398335787,0,3,2,1,0,0,0,0
CAN-WGSI0PWXTK,14,5,0.0714285714285714,0.9535714285714284,0.6153846153846154,1,1,0,1,0,0,7,228.0,-128.0,0,0.621123879566932,0,1,1,1,0,0,0,0
CAN-0D6K3BDYSR,12,5,0.0,0.965,0.5,1,1,0,0,0,0,4,261.0,-157.0,0,0.514632488364425,0,2,1,1,0,0,0,0
CAN-13SC00LFN4,13,5,0.0,0.9519230769230768,0.4615384615384615,1,1,0,0,1,1,4,30.0,2.0,0,0.4851231437875981,1,1,2,1,0,0,0,0
CAN-OJYFJLO3H4,14,5,0.0,0.9585714285714284,0.5714285714285714,1,1,0,1,0,1,4,255.0,-207.0,0,0.5989774486676439,0,4,1,1,1,0,0,0
CAN-THIDUO8VPJ,11,5,0.0,0.9595454545454544,0.5454545454545454,1,0,0,1,1,0,3,4.0,95.0,0,0.6233026344497611,1,2,1,1,1,0,0,0
CAN-JP87ABYHET,13,5,0.0,0.9534615384615384,0.4615384615384615,1,0,1,0,0,0,3,42.0,381.0,0,0.5855991487576844,1,3,0,0,0,0,0,0
CAN-5LYN4VIFAL,12,5,0.0,0.9558333333333334,0.5,1,0,1,0,0,1,5,22.0,24.0,0,0.5476706163948382,1,1,1,1,0,0,0,0
CAN-OVETRZH0EE,13,5,0.0,0.9542307692307692,0.4615384615384615,1,1,0,1,1,1,2,16.0,50.0,0,0.5773159931172586,2,2,2,1,0,0,0,0
CAN-FT1VZTKNMA,13,5,0.0,0.9488461538461538,0.5384615384615384,1,1,0,0,1,1,5,11.0,73.0,0,0.6628307184654719,1,2,1,1,1,0,0,0
CAN-80FZYXISG2,11,5,0.0909090909090909,0.953181818181818,0.5,1,0,1,1,0,0,5,640.0,-515.0,1,0.3354618404060596,0,0,1,0,0,0,0,0
CAN-X9HV5Y53CY,13,5,0.0,0.9557692307692308,0.4615384615384615,1,1,0,1,0,0,3,10.0,291.0,0,0.6440101030029999,2,3,1,1,0,0,0,0
CAN-LQ849DO6WR,10,5,0.0,0.965,0.3,1,0,1,1,2,1,1,17.0,64.0,0,0.4072739162775231,1,2,1,1,1,385,1,0
CAN-AIXDXF6BN8,9,4,0.0,0.9483333333333334,0.2222222222222222,1,0,1,0,1,0,2,1411.0,-1261.0,1,0.0480321080593296,0,0,2,0,0,0,0,0
CAN-PKD0IKZ6LC,8,4,0.0,0.96125,0.125,1,0,1,1,1,0,1,1386.0,-1180.0,1,0.0326464682743677,0,0,2,0,0,0,0,0
CAN-PYASH0UXLD,15,5,0.0,0.9523333333333334,0.5333333333333333,2,0,0,1,1,0,7,130.0,36.0,0,0.5017240372024115,0,1,1,1,1,630,0,0
CAN-GXD8O3P8PK,13,5,0.0769230769230769,0.961153846153846,0.4166666666666667,1,0,1,1,1,0,5,399.0,-78.0,1,0.379018449167823,0,0,2,0,1,280,0,0
CAN-MIPIPL79KA,11,5,0.0,0.9595454545454544,0.5454545454545454,1,0,0,1,0,0,5,345.0,-67.0,0,0.6425878665814952,0,0,1,0,0,0,0,0
CAN-PQWH37SQGL,11,5,0.0,0.9659090909090908,0.6363636363636364,1,0,0,0,1,1,7,569.0,-488.0,1,0.3769330949317673,0,0,1,0,1,0,0,0
CAN-VGGPZEZ269,12,5,0.1666666666666666,0.9575,0.5,1,0,0,0,0,0,4,340.0,13.0,0,0.4231822200298682,0,1,1,1,1,0,0,0
CAN-5SU5OWA15T,12,5,0.0,0.9541666666666666,0.6666666666666666,1,1,0,2,0,1,6,91.0,-59.0,0,0.5821992595046074,0,2,2,1,1,0,0,0
CAN-UFG44NSLN7,11,5,0.0,0.9495454545454546,0.5454545454545454,1,0,0,1,0,1,6,422.0,-400.0,1,0.3687223598960185,0,0,3,0,0,0,0,0
CAN-DB1D50MSMN,14,5,0.0,0.9557142857142856,0.5714285714285714,1,0,2,0,1,0,5,116.0,-13.0,0,0.4731529643920573,0,1,2,1,0,0,0,0
CAN-RN28N65ABP,11,5,0.0,0.953181818181818,0.4545454545454545,1,1,0,1,0,1,5,414.0,-373.0,1,0.4141872192678001,0,0,1,0,1,0,0,0
CAN-BA2ZTWAJUX,11,5,0.0,0.954090909090909,0.6363636363636364,1,0,1,0,0,0,4,4.0,195.0,0,0.577295767090186,1,3,2,1,0,0,0,0
CAN-S06R8UO4E2,14,5,0.0,0.9521428571428572,0.3571428571428571,1,0,1,1,0,1,5,550.0,-493.0,1,0.1966973424342628,0,0,3,0,0,0,0,0
CAN-DOZKLOZHTZ,10,5,0.0,0.967,0.5,1,0,1,1,0,1,4,304.0,-224.0,0,0.2943155698569186,0,0,2,0,0,0,0,0
CAN-47TRMB6WKF,10,5,0.1,0.96,0.4444444444444444,1,1,0,0,1,0,1,156.0,399.0,0,0.6587728989746631,0,3,0,0,1,0,0,0
CAN-QTCJA3I9M5,12,5,0.0,0.9616666666666666,0.5,1,1,0,0,0,0,4,49.0,144.0,0,0.5586747252169267,2,2,1,1,1,0,0,0
CAN-PFXNQ3TFN6,14,5,0.0,0.9457142857142856,0.4285714285714285,1,0,2,0,0,1,6,634.0,-590.0,1,0.2407129471389371,0,0,1,0,1,677,0,0
CAN-BGX9GY2S5J,14,5,0.0714285714285714,0.9635714285714286,0.4615384615384615,1,0,0,1,1,0,5,127.0,-35.0,0,0.4219348194118421,0,1,2,1,1,897,1,1
CAN-OTZSWZOVI2,11,5,0.0909090909090909,0.9659090909090908,0.5,1,0,0,0,0,0,3,256.0,-29.0,0,0.3686275505260322,0,1,3,1,1,0,0,0
CAN-PCCK2OZQAY,13,5,0.0769230769230769,0.9626923076923076,0.5,1,0,1,0,1,0,6,437.0,13.0,0,0.3709199207100132,0,0,0,0,1,415,0,0
CAN-6MI82QD5VB,12,5,0.1666666666666666,0.9616666666666666,0.4,1,0,0,0,1,2,3,123.0,-72.0,0,0.2852211754544105,0,1,3,1,1,0,0,0
CAN-6WTPU3HEK2,11,5,0.0909090909090909,0.9495454545454546,0.4,1,1,0,1,0,0,3,11.0,83.0,0,0.4380944925869024,1,1,3,1,0,0,0,0
CAN-1XFQN677H0,14,5,0.0,0.9571428571428572,0.5,1,0,0,1,0,0,3,3.0,701.0,0,0.7824154317904239,1,4,0,0,1,0,0,0
CAN-AQWED0LB20,12,5,0.0,0.9591666666666666,0.5,1,0,0,1,1,0,3,30.0,67.0,0,0.5126187056665906,1,1,3,1,1,1801,1,0
CAN-F6X9EHVXZM,14,5,0.0714285714285714,0.9471428571428572,0.4615384615384615,1,1,0,1,1,0,3,25.0,215.0,0,0.586124158898809,1,3,1,1,1,0,0,0
CAN-W41T8OR50L,14,5,0.0714285714285714,0.9621428571428572,0.3076923076923077,1,0,1,1,1,0,2,10.0,141.0,0,0.4714120167241385,1,2,1,1,0,0,0,0
CAN-MA8VWUGYVS,12,5,0.0833333333333333,0.9633333333333334,0.6363636363636364,1,0,0,1,1,0,4,20.0,485.0,0,0.8432027015261521,2,3,0,0,1,0,0,0
CAN-STFLOQIX5J,14,5,0.0714285714285714,0.9442857142857142,0.5384615384615384,1,1,0,1,0,0,4,63.0,87.0,0,0.6416260070854952,2,3,2,1,0,0,0,0
CAN-KMB5GTBPM9,11,5,0.0,0.9640909090909092,0.7272727272727273,1,1,0,2,1,0,4,11.0,298.0,0,0.8023405824900044,1,4,0,0,1,0,0,0
CAN-RKQL4K9LEI,13,5,0.0,0.9626923076923076,0.4615384615384615,1,0,0,0,2,0,5,336.0,-169.0,0,0.4751822054892415,0,0,2,0,1,0,0,0
CAN-WRV2HTUYKE,13,5,0.0,0.9557692307692308,0.4615384615384615,1,1,0,1,2,0,4,46.0,127.0,0,0.5509644394429701,2,2,1,1,0,0,0,0
CAN-GX4JW6AKRG,14,5,0.0,0.9585714285714284,0.5714285714285714,1,0,1,0,0,1,6,95.0,-47.0,0,0.3620619384001993,0,2,3,1,1,66,0,0
CAN-66OWENROVB,13,5,0.0,0.9588461538461538,0.4615384615384615,1,1,0,1,0,0,2,52.0,247.0,0,0.6020713147733437,1,3,1,1,1,0,0,0
CAN-BUTAFY3BA5,14,5,0.0,0.9635714285714286,0.2142857142857142,1,0,0,0,2,0,2,44.0,202.0,0,0.2915246438775977,1,1,2,1,1,1435,1,1
CAN-NYHQA08X4Y,12,5,0.0,0.9475,0.4166666666666667,1,1,1,1,0,1,3,148.0,-138.0,0,0.4513966344854871,0,1,1,1,0,0,0,0
CAN-J8AT9Z1CJ4,10,5,0.1,0.949,0.3333333333333333,1,0,1,0,0,1,2,147.0,-97.0,0,0.3202798925415435,0,0,2,0,0,0,0,0
CAN-TULQWDKPRZ,10,5,0.0,0.96,0.5,1,0,0,0,0,0,3,137.0,318.0,0,0.6390977983307587,0,2,0,0,1,580,0,0
CAN-OI9TXGD47Z,13,5,0.0769230769230769,0.9503846153846152,0.5833333333333334,1,0,1,2,0,0,5,106.0,8.0,0,0.6220344790222985,0,2,2,1,0,0,0,0
CAN-BS0085U207,10,5,0.0,0.965,0.5,1,0,1,0,0,3,4,322.0,-310.0,0,0.3987217844148501,0,0,3,0,0,0,0,0
CAN-V7Z60GN53F,14,5,0.0,0.9585714285714284,0.5,1,0,0,1,1,1,4,68.0,-45.0,0,0.5541656851802491,1,3,1,1,1,807,1,1
CAN-AYKKS6UK8E,10,5,0.0,0.956,0.6,1,0,0,1,0,0,6,663.0,-468.0,1,0.3594801749136251,0,0,2,0,1,0,0,0
CAN-ALR7A2D7TB,14,5,0.0,0.9557142857142856,0.5,1,0,1,2,0,2,4,47.0,-28.0,0,0.3727814245618212,1,1,3,1,0,0,0,0
CAN-O6ET0L18OB,12,5,0.0,0.9591666666666666,0.6666666666666666,1,0,0,1,0,0,3,138.0,191.0,0,0.7832244772043074,0,5,0,0,1,0,0,0
CAN-RGFFXQNP0X,14,5,0.0714285714285714,0.9535714285714284,0.4615384615384615,1,1,0,0,2,0,2,4.0,224.0,0,0.6521247783281909,1,4,0,0,1,0,0,0
CAN-CN5U0ZSNG1,14,5,0.0,0.9621428571428572,0.5714285714285714,1,0,1,0,1,1,7,128.0,-73.0,0,0.4243065045907867,0,1,3,1,0,0,0,0
CAN-IP1SVHZ5NB,13,5,0.0,0.9626923076923076,0.5384615384615384,1,0,0,0,1,0,4,69.0,232.0,0,0.6196311914895303,1,3,1,1,1,0,0,0
CAN-ZG46ENBMR7,14,5,0.0714285714285714,0.9557142857142856,0.4615384615384615,1,1,1,1,1,0,2,14.0,411.0,0,0.694461442949742,3,4,0,0,1,0,0,0
CAN-3XRCPXKP9O,8,4,0.0,0.965,0.5,1,1,0,0,1,0,3,175.0,12.0,0,0.5795488051464546,0,1,1,1,0,0,0,0
CAN-ISR7QDBH85,14,5,0.0,0.9521428571428572,0.4285714285714285,1,1,0,1,2,0,4,78.0,305.0,0,0.6102403424388043,1,2,0,0,1,0,0,0
CAN-JQ4AYZFOIY,10,5,0.2,0.959,0.5,1,0,1,0,0,0,4,741.0,-605.0,1,0.1366556826567457,0,0,2,0,0,0,0,0
CAN-MS4ZFJRXVR,14,5,0.0,0.9621428571428572,0.5714285714285714,1,0,1,2,0,1,6,65.0,-45.0,0,0.4378933576912959,1,2,2,1,0,0,0,0
CAN-51AZ0RM0DS,13,5,0.0,0.9573076923076924,0.4615384615384615,1,1,1,1,1,2,3,103.0,-57.0,0,0.4175946317393382,0,1,4,1,0,0,0,0
CAN-ZCTACG3Z99,10,5,0.0,0.953,0.5,1,0,0,0,1,0,3,69.0,576.0,0,0.7605810354067718,1,2,0,0,1,730,1,1
CAN-1X2I6AM1G2,14,5,0.0714285714285714,0.9471428571428572,0.6923076923076923,1,1,0,0,0,1,9,372.0,-326.0,1,0.5984812776089452,0,0,1,0,0,0,0,0
CAN-WPRQG9H0XF,12,5,0.0833333333333333,0.9533333333333333,0.5454545454545454,1,0,1,0,0,1,3,111.0,-98.0,0,0.5546057676472687,0,3,2,1,0,0,0,0
CAN-S4935APSMP,9,5,0.0,0.9561111111111112,0.4444444444444444,1,0,0,0,0,0,2,262.0,435.0,0,0.6877130198505326,0,2,0,0,1,0,0,0
CAN-9WN2E16WHJ,14,5,0.0714285714285714,0.9635714285714286,0.6153846153846154,1,0,0,1,0,0,7,144.0,127.0,0,0.5077688021711038,0,1,1,1,1,643,0,0
CAN-ZITJ3NT7CT,14,5,0.0,0.9492857142857142,0.5714285714285714,1,0,1,0,1,4,7,59.0,-35.0,0,0.349201289898206,1,1,4,1,0,0,0,0
CAN-4W4FGJZMTW,12,5,0.0,0.9558333333333334,0.5833333333333334,1,2,0,1,0,0,4,3.0,390.0,0,0.7357457108085795,1,2,0,0,1,0,0,0
CAN-5GK347BVAX,13,5,0.0,0.9503846153846154,0.5384615384615384,1,1,0,0,0,0,3,129.0,-18.0,0,0.6311510171939371,0,2,2,1,1,0,0,0
CAN-GLA8FYLHLN,11,5,0.0,0.9595454545454544,0.4545454545454545,1,1,0,0,0,0,4,322.0,-123.0,0,0.3610919120611067,0,1,3,1,0,0,0,0
CAN-05WZ85H52J,11,5,0.0,0.9622727272727272,0.7272727272727273,1,0,0,1,0,1,7,194.0,-118.0,0,0.6758568673538696,0,1,1,1,1,0,0,0
CAN-WA073M0PHW,12,5,0.0,0.9616666666666666,0.5,1,0,1,2,0,0,5,40.0,333.0,0,0.6226464792485447,1,1,0,0,1,1523,2,0
CAN-9G9FBU7XX6,10,5,0.0,0.96,0.6,1,0,0,1,0,1,4,123.0,-68.0,0,0.5320692397601562,0,2,2,1,1,0,0,0
CAN-6RZHIOYCXH,14,5,0.0,0.9585714285714284,0.5,1,0,1,1,0,0,5,196.0,-99.0,0,0.4610228847179859,0,2,2,1,1,137,0,0
CAN-JBP90N8YIH,12,5,0.0,0.9591666666666666,0.5,1,1,0,1,1,0,4,142.0,-7.0,0,0.5308146202014767,0,2,2,1,0,0,0,0
CAN-UY20BNEO15,11,5,0.0,0.9559090909090908,0.4545454545454545,1,0,1,0,1,0,5,609.0,-399.0,1,0.2624367302837148,0,0,2,0,1,318,0,0
CAN-JEYV06S1A3,12,5,0.0,0.9558333333333334,0.4166666666666667,1,1,1,0,0,2,3,129.0,-123.0,0,0.2771020492524584,0,1,2,1,0,0,0,0
CAN-8JMBTDI450,12,5,0.0,0.96,0.5833333333333334,1,0,1,0,0,1,5,103.0,-102.0,0,0.6102720444427271,0,2,1,1,0,0,0,0
CAN-0Z8HML8GYN,12,5,0.0,0.9591666666666666,0.5,1,0,1,1,0,0,4,110.0,-9.0,0,0.4561239926024525,0,2,1,1,0,0,0,0
CAN-VI9K3DBGQK,14,5,0.0714285714285714,0.9571428571428572,0.5384615384615384,1,1,0,0,1,2,5,264.0,-239.0,0,0.4824333486413683,0,2,2,1,0,0,0,0
CAN-EXBWGIZ5KG,13,5,0.0769230769230769,0.9488461538461538,0.5,1,0,1,2,0,1,4,33.0,-29.0,0,0.3925607984454425,1,2,2,1,0,0,0,0
CAN-Z38H9W4ZGC,10,5,0.1,0.963,0.5555555555555556,1,0,0,0,0,0,4,16.0,146.0,0,0.5566982703883664,1,1,2,1,1,0,0,0
CAN-A28JG1IY2F,14,5,0.0,0.9607142857142856,0.5,1,1,1,0,1,0,3,38.0,357.0,0,0.6933909101948839,1,4,0,0,1,0,0,0
CAN-Y007LTFYM4,12,5,0.0,0.9591666666666666,0.5,1,0,0,0,1,1,2,218.0,-208.0,0,0.4941699804362018,0,2,3,1,1,0,0,0
CAN-22NVBS2LCM,14,5,0.0714285714285714,0.9485714285714284,0.6153846153846154,1,1,1,1,0,0,6,108.0,50.0,0,0.4450424763560166,0,1,3,1,0,0,0,0
CAN-MZLTVWWBWQ,12,5,0.0833333333333333,0.9633333333333334,0.7272727272727273,1,0,0,1,0,0,5,52.0,55.0,0,0.6899082254087023,1,2,1,1,0,0,0,0
CAN-EV8S22VNPO,12,5,0.0,0.9516666666666668,0.4166666666666667,1,1,0,0,0,0,2,13.0,297.0,0,0.5562737876297245,1,3,0,0,1,0,0,0
CAN-AMSYKHL29H,10,5,0.0,0.963,0.7,1,0,0,1,0,0,4,14.0,305.0,0,0.7887233586084439,1,3,1,1,0,0,0,0
CAN-U66ZRY9RCA,11,5,0.0,0.9595454545454544,0.5454545454545454,1,1,0,1,1,0,2,24.0,261.0,0,0.7353086449726596,1,4,0,0,0,0,0,0
CAN-G8O95G9WA9,10,5,0.0,0.949,0.4,1,1,0,0,0,0,1,17.0,387.0,0,0.6860632463460942,2,3,0,0,1,0,0,0
CAN-B1XSIOX04L,8,5,0.125,0.9475,0.4285714285714285,1,0,0,0,1,0,3,375.0,43.0,0,0.3526840475978193,0,0,0,0,1,632,0,0
CAN-X3JB8M8M40,10,5,0.0,0.952,0.6,1,0,0,0,0,1,5,3.0,37.0,0,0.6270159488672287,1,1,1,1,1,0,0,0
CAN-0OR1Q464CA,11,5,0.0,0.953181818181818,0.5454545454545454,1,1,0,2,0,0,3,128.0,301.0,0,0.6307479840525106,0,3,0,0,1,0,0,0
CAN-7RVUCCHQH2,14,5,0.1428571428571428,0.9542857142857144,0.5,1,1,0,0,1,0,5,2.0,155.0,0,0.5367986017207607,1,1,2,1,1,0,0,0
CAN-CA2602OLHB,11,5,0.0,0.9495454545454546,0.5454545454545454,1,1,0,1,1,1,5,262.0,-222.0,0,0.5122702965765544,0,0,1,0,0,0,0,0
CAN-YZFXRMKPZ2,14,5,0.0,0.9521428571428572,0.5,1,1,0,0,0,0,6,8.0,278.0,0,0.5022090798589713,1,1,2,1,0,0,0,0
CAN-2HKUPXIQJS,14,5,0.0714285714285714,0.9592857142857144,0.6153846153846154,1,1,0,1,0,1,6,68.0,-60.0,0,0.594897698124824,1,2,1,1,0,0,0,0
CAN-ONVNMGGW1V,13,5,0.0,0.9642307692307692,0.3076923076923077,1,0,1,0,1,1,3,344.0,-340.0,0,0.174526690348057,0,1,4,1,1,53,0,0
CAN-IU4EWA1E3R,14,5,0.0,0.9607142857142856,0.5,1,0,0,1,1,1,5,265.0,-225.0,0,0.4867563021656014,0,1,2,1,1,321,0,0
CAN-5ESYETH5SN,10,5,0.1,0.965,0.4444444444444444,1,0,0,0,1,0,3,179.0,-84.0,0,0.3529825757754331,0,1,2,1,0,0,0,0
CAN-438TASPW9P,12,5,0.0833333333333333,0.9575,0.3636363636363636,1,1,0,0,2,1,4,602.0,-537.0,1,0.1611960931972903,0,0,3,0,1,0,0,0
CAN-973BHC8W2A,14,5,0.0,0.9521428571428572,0.5,1,0,1,2,0,1,6,243.0,-207.0,0,0.3212409630925326,0,1,4,1,1,100,0,0
CAN-TOX676WIQZ,14,5,0.1428571428571428,0.9535714285714284,0.5,1,1,0,1,0,0,5,28.0,93.0,0,0.498489327474675,1,1,2,1,0,0,0,0
CAN-VLJUACNXH2,13,5,0.0,0.948076923076923,0.3846153846153846,1,1,0,0,1,1,5,637.0,-597.0,1,0.3035514786452259,0,0,1,0,1,0,0,0
CAN-FW5FP97XBQ,12,4,0.0,0.965,0.5,1,0,1,1,0,1,5,121.0,-97.0,0,0.4014305363453938,0,1,2,1,0,0,0,0
CAN-PGFICO74QN,14,5,0.0,0.9471428571428572,0.4285714285714285,1,0,1,1,0,1,5,194.0,-107.0,0,0.3474963023813265,0,1,1,1,1,828,1,1
CAN-0PX9WPE5AB,9,5,0.0,0.9561111111111112,0.6666666666666666,1,0,0,1,0,1,3,3.0,69.0,0,0.785455169569857,2,3,1,1,0,0,0,0
CAN-XY38I4LIXQ,3,1,0.0,0.9883333333333332,0.6666666666666666,1,0,0,0,1,0,2,510.0,38.0,0,0.6071268881154965,0,0,0,0,0,0,0,0
CAN-LIM5QSF5GG,12,5,0.0833333333333333,0.9591666666666666,0.3636363636363636,1,1,0,0,0,1,2,166.0,-155.0,0,0.3583396925203364,0,2,1,1,1,0,0,0
CAN-AEPZRXR7MS,9,5,0.0,0.9683333333333332,0.4444444444444444,1,0,0,1,1,0,3,77.0,282.0,0,0.5254309014993405,1,1,0,0,1,1796,1,0
CAN-1I5MPZP3P6,9,5,0.1111111111111111,0.9561111111111112,0.625,1,0,1,0,0,0,4,349.0,-225.0,0,0.3720250322186346,0,1,1,1,0,0,0,0
CAN-0USPJ5Q0UJ,11,5,0.0,0.9595454545454544,0.7272727272727273,1,1,0,2,1,0,6,160.0,61.0,0,0.7746421745313407,0,2,1,1,0,0,0,0
CAN-MZ53LQ1ELF,11,5,0.0909090909090909,0.9595454545454544,0.3,1,0,1,0,0,0,2,265.0,-66.0,0,0.3005545928638012,0,1,1,1,1,778,0,0
CAN-RSMN84C909,14,5,0.0714285714285714,0.9378571428571432,0.5384615384615384,1,1,0,0,1,1,6,349.0,-264.0,0,0.4620766059753795,0,1,2,1,0,0,0,0
