candidate_record_id,t0__address_history,t0__external_context_signals,t0__license_id_events,t0__vehicle_title_events,t0__work_location_signals,t1__evidence_update_stream
CAN-1TKS98P4ZF,2,2,4,3,2,1
CAN-64X45G5FJA,2,3,3,3,1,1
CAN-D8GQ0DAPEB,2,2,3,2,2,2
CAN-HTSHVQG5S5,3,3,3,3,2,1
CAN-O825R09N4C,2,3,3,3,2,1
CAN-W0MMWMI5Q9,3,2,3,3,2,1
CAN-G8L0Q952MJ,3,1,3,2,2,1
CAN-5JTE8YJF92,3,1,3,3,2,1
CAN-4QNNYE6AC7,3,3,3,3,2,1
CAN-NJLMVOPN7Q,2,2,3,3,1,1
CAN-IMIYF4UW7Q,3,3,3,3,2,0
CAN-JXO5HRMR06,2,3,3,3,2,1
CAN-1JSX092QV8,3,3,3,2,1,1
CAN-OIVY062F3M,3,3,3,3,2,1
CAN-9PY1WL7N8J,3,3,3,2,2,1
CAN-SOJDWU4E5Z,3,3,3,4,2,1
CAN-GDSALI40FH,3,3,3,3,3,1
CAN-IBTPF19S13,3,4,3,3,2,2
CAN-XGVUSBZOZE,3,3,3,1,1,1
CAN-ET4UY5NRQO,2,3,3,3,1,1
CAN-N288D4OH28,1,3,3,3,2,1
CAN-XQSCW97RJG,1,3,3,3,2,1
CAN-TY5EHIWQ0C,2,3,2,3,2,1
CAN-IRXX4VI9P8,3,3,3,3,2,2
CAN-9W4H4XKJGD,3,3,3,2,1,0
CAN-QX6JKCSNT7,3,3,3,2,1,1
CAN-5XKR3CISZT,3,3,3,3,2,2
CAN-YBRCJ6D5NF,3,3,3,3,1,1
CAN-L19QEY5ZLR,2,2,3,3,2,0
CAN-1BWDE12ZJW,3,3,3,3,2,1
CAN-3OV0L45KWS,3,3,3,3,1,2
CAN-Q04507JGD0,3,3,3,2,2,0
CAN-20JLOEGNRY,2,3,3,3,1,1
CAN-XBH7T69E89,2,2,3,3,2,2
CAN-WRRIKTSF7V,3,3,3,3,1,0
CAN-AZW8LE2B91,2,3,3,3,2,2
CAN-77UTVB9WQ9,3,2,3,3,2,2
CAN-J6WEGVTYEC,2,2,3,3,2,1
CAN-2RAM3AUYFZ,3,3,3,2,1,0
CAN-EB5OA55ML6,3,3,3,3,2,1
CAN-TY76WB5ZOT,3,3,3,3,2,2
CAN-KW8FRS1FOC,3,3,3,1,2,0
CAN-QEYYHEMH67,2,3,3,3,2,1
CAN-E19LOTCVIF,2,3,3,2,1,1
CAN-9R9TMUDK7K,1,3,3,3,2,1
CAN-D13FHZIV8R,3,3,3,3,2,2
CAN-YZKW5H5RMJ,2,3,3,3,2,1
CAN-8L913O7UT4,3,3,3,3,2,2
CAN-7Z6TBBB5DW,4,2,3,3,2,1
CAN-8ZWPA2NH8V,3,2,3,3,2,0
CAN-NC1DX0ESNY,3,3,3,3,2,1
CAN-OXKQ72L67E,3,3,3,2,2,2
CAN-MYFWBL13VE,3,2,3,3,2,2
CAN-UZDBD1I9WH,3,3,3,3,1,2
CAN-HFM2ZP10KU,3,2,3,3,1,2
CAN-VWFFJHGWK5,3,2,3,3,2,1
CAN-780BH4YQIJ,2,2,3,3,2,0
CAN-AFLF4Y5PF8,3,3,3,3,2,1
CAN-KNKZ7OQMT9,3,3,3,3,2,1
CAN-MBXLB2COD4,2,3,3,3,2,1
CAN-9O0FN0GFPZ,3,3,3,2,2,2
CAN-WKK1BH27LZ,2,3,3,2,2,1
CAN-Q8SLLRJYJF,3,3,3,3,2,1
CAN-WPGCI8SELS,3,3,3,3,2,1
CAN-AHAGUMWL3G,3,3,3,3,2,2
CAN-GWXW0AHD7D,4,3,3,4,1,1
CAN-2VOHFIVB8I,3,4,3,4,2,3
CAN-3BCTCCGVWE,2,3,3,3,2,2
CAN-BBHJI7FX0T,3,3,3,3,2,0
CAN-FZXAJN4NOP,2,3,3,3,2,1
CAN-I3JAJ3D9KU,2,3,3,2,2,1
CAN-HG7FQXLX8W,3,3,3,3,2,1
CAN-SU8ESHOWMD,3,3,2,1,2,1
CAN-RZ0WGODP1P,3,3,3,3,2,1
CAN-JDEOZH0FV5,3,2,3,3,2,1
CAN-R3EEA26ED3,3,2,3,3,1,2
CAN-BG0OF1CSX4,3,3,3,3,2,1
CAN-EPE8JLOKR2,2,4,3,4,3,2
CAN-11PJQ9UXWU,3,2,3,3,2,2
CAN-SO2M5ERZZH,2,3,4,3,2,0
CAN-D2PB1UKRR4,4,2,3,3,2,2
CAN-6Z9S1QVTEJ,3,2,3,3,2,2
CAN-VN4YZ559E8,3,1,3,2,2,1
CAN-SBEAF4W2TL,3,3,3,3,2,2
CAN-J8OEAL0EVB,3,3,3,3,2,1
CAN-HEHMFHMNKP,3,3,3,3,2,1
CAN-8KO15P87VG,3,3,3,3,2,2
CAN-JWYI9RDYVQ,2,3,3,3,2,1
CAN-P92EC165XE,3,3,3,3,2,2
CAN-SXC7CQRKWL,2,3,3,2,1,2
CAN-YL2CUH4K6V,3,2,3,1,2,1
CAN-NMQ21GF9BF,3,3,3,3,2,1
CAN-T59FA1OL18,3,3,3,3,2,2
CAN-3ZG7UQZ969,3,3,3,2,2,1
CAN-A8UYLMW4LY,3,1,3,3,2,2
CAN-WOS1YWL3CR,3,2,3,2,1,2
CAN-XKAD9GN19B,2,3,2,3,2,2
CAN-YRBHIQP6R1,3,2,3,2,1,1
CAN-ZI63J2E2A1,3,3,3,3,2,2
CAN-I60NQOAA1E,4,3,3,4,2,0
CAN-0V5V0ZVUO5,2,3,3,3,2,2
CAN-AC8FUQS0OJ,3,3,3,3,2,0
CAN-I7WA5342AF,3,3,3,3,2,2
CAN-Y5ODCJAF49,3,3,3,3,2,2
CAN-1VIWCFQAJW,2,2,3,3,3,1
CAN-MT6DOCMRS2,3,3,3,3,0,2
CAN-I07WWHBBYW,2,2,3,3,2,2
CAN-ZUOGY4KE55,2,2,3,3,1,2
CAN-G2QBEBMIA1,3,3,3,3,2,2
CAN-HUNIB87VJZ,3,3,3,3,3,2
CAN-J3UDVUSWSY,1,2,3,2,2,2
CAN-ALEZV3R38C,3,2,3,3,2,0
CAN-LLO4NOA3Y2,3,3,3,3,2,2
CAN-ODU6AJ1OTZ,2,4,4,3,2,2
CAN-LJ4MJ7797Q,2,3,3,3,2,2
CAN-D0G48785X3,2,3,3,2,2,1
CAN-BR686DC9B1,3,2,3,3,2,1
CAN-A5LQV53UEH,3,3,3,3,2,2
CAN-DWG8KL76PB,2,3,3,3,2,2
CAN-IZFDKUJZW4,3,3,3,3,2,2
CAN-PTQQO76HHF,3,3,3,2,2,2
CAN-K8V8AVEM5I,3,2,3,2,2,1
CAN-C9AHAPI4BF,3,3,3,3,2,2
CAN-OEBFHBPR4A,4,5,5,3,3,2
CAN-1U5ETLUBW8,3,3,3,2,2,0
CAN-NIWNA19UQB,3,3,3,3,2,2
CAN-O2XX7DV26X,2,3,3,2,2,1
CAN-CCJ8YU5WLD,2,3,3,3,2,2
CAN-UD42M55WJB,2,3,3,2,2,1
CAN-ZXJ4E6VHI0,3,2,3,3,2,1
CAN-F59S3PQJ7H,3,3,3,3,2,1
CAN-YGD458JLNL,3,2,3,2,1,2
CAN-PEQX33VORF,3,3,3,3,2,2
CAN-DHA0ESKIFH,2,2,3,3,2,1
CAN-CQ9NZDIHB1,3,3,3,3,2,2
CAN-0HNRNLR3NR,3,3,3,1,1,1
CAN-4V74B337N0,3,3,3,3,2,2
CAN-SRT1JS76IA,3,3,3,3,2,1
CAN-8AK23N2BJ6,3,3,3,3,2,2
CAN-B9QMFO69PW,4,3,3,3,2,1
CAN-LQMH0RVYT2,3,3,3,2,2,2
CAN-SPH9UJM6PS,3,2,3,3,1,2
CAN-6TBP2PZNB4,2,3,3,3,2,2
CAN-BP5JA99JMK,3,3,3,3,2,1
CAN-98ZCM4XI3N,3,3,2,2,1,0
CAN-Z4A0CZ96H9,3,3,3,3,2,2
CAN-GKD08V4N5G,3,3,3,3,2,1
CAN-4SMT2ZQ2JW,3,2,3,2,2,1
CAN-ITR6UMVSVV,3,3,3,3,2,2
CAN-DF6224R7Q2,3,3,3,3,2,1
CAN-JKYKJXDFYF,2,3,3,3,2,2
CAN-JCPRWXS29O,4,3,4,3,3,3
CAN-Y8M2XOBK4F,3,3,3,3,2,1
CAN-9CQ4WWBJFF,3,3,3,3,2,1
CAN-ZX02O9DG4G,3,3,3,3,1,1
CAN-P5YBD1YI6O,3,3,3,2,1,1
CAN-L88629JBZ8,3,3,3,2,2,0
CAN-6TABGDMOQW,2,2,3,3,2,2
CAN-I3TBBTYXH3,3,3,3,3,2,1
CAN-9TNPOVUIA7,2,3,2,3,2,2
CAN-7S7D0ZC8SS,3,3,3,3,2,2
CAN-3OTJ9PI0SH,3,2,3,3,1,1
CAN-GCRMQHSYDF,3,3,3,3,2,1
CAN-J3STSPOC0G,3,3,3,3,2,1
CAN-D6407L27D6,3,3,3,3,2,1
CAN-JZNPLYUKLH,2,2,3,3,2,1
CAN-XRPICZE815,2,2,3,3,2,0
CAN-0JSPY6TECE,3,3,3,3,1,0
CAN-E8Z9LKYD7D,3,3,3,3,2,1
CAN-QKX8AC5FQA,3,2,2,3,2,2
CAN-SWRXZAAGIB,3,3,3,2,2,2
CAN-A65RBF9BFK,2,2,3,3,2,1
CAN-BDBZM82WZH,3,3,3,3,2,2
CAN-Z84DVUXDXX,3,2,2,1,2,0
CAN-2MNQJ8I51A,3,3,3,3,2,1
CAN-K7YS2FP1ZX,3,2,3,3,2,2
CAN-D3LG4JU02I,3,2,3,3,2,1
CAN-KGXVO4LOCS,3,3,3,2,1,0
CAN-B3219SG9OE,3,3,3,3,2,2
CAN-ZDRB67YLBO,3,2,3,3,1,1
CAN-X6VA704MD6,2,3,2,3,2,2
CAN-043GAO9GU1,3,3,3,3,2,1
CAN-2NZN8GHR7H,3,3,3,3,1,1
CAN-AHWJZRCWLI,3,3,3,3,2,0
CAN-7QYCK3ZYPA,3,3,3,3,2,1
CAN-L206QW5J4A,3,3,3,3,2,2
CAN-9TBSSACZWW,3,3,3,3,2,1
CAN-B3W59255P6,2,3,3,2,2,2
CAN-G8RIBP44C8,3,3,3,3,1,1
CAN-X8RW23GGSJ,5,3,3,3,2,2
CAN-NUGL0LN2M4,3,3,3,3,1,1
CAN-Y3OZ9Z4AK5,1,2,3,3,1,2
CAN-B717E10UCZ,2,3,3,3,2,1
CAN-URBIOEYGDN,3,2,3,3,2,0
CAN-YWAMRORNTT,2,3,3,2,2,2
CAN-LEW5KCY60Q,2,3,3,3,2,0
CAN-7KLOG1LM7F,3,3,3,3,2,1
CAN-8NTGGJY770,3,3,3,3,2,1
CAN-OWNWQ0LMQ3,3,3,3,2,1,1
CAN-SX9M4TPVGG,2,2,2,3,2,2
CAN-E5ST91S08Q,3,3,3,3,2,2
CAN-7TIAB35DUW,2,2,3,3,2,2
CAN-ALMTYA4F7N,3,3,3,3,2,2
CAN-5JOMVLF6OX,3,2,3,3,2,1
CAN-SDAPBO6GL0,3,3,3,3,2,2
CAN-Y3R8XZCKL1,3,3,3,3,2,1
CAN-FMOAM4Y5NN,3,3,2,2,2,1
CAN-SK9ZY0Y0JR,3,3,3,3,2,2
CAN-ARNDI9V7J9,3,3,3,2,2,1
CAN-EECM4V3HVE,2,3,3,3,2,1
CAN-GQNJZL630U,3,2,3,3,2,0
CAN-SNKN2WEHXS,3,2,3,3,2,2
CAN-2Z2I316VGO,4,2,3,3,1,1
CAN-D99V2N0D2F,3,2,3,2,2,2
CAN-Y7U1BTT6DX,2,3,3,3,2,0
CAN-CZG7GTADL4,3,2,3,3,2,2
CAN-DPE3XU2TR0,3,3,3,3,2,2
CAN-BM8OM8VH6M,3,3,3,2,2,1
CAN-R5WU2Z5JAW,3,3,3,3,2,0
CAN-3PIFDOP4A7,3,3,3,3,2,1
CAN-KE13TD9Y1O,3,3,3,3,1,2
CAN-VXTUOACD2L,3,3,3,1,2,2
CAN-1FAQ58VCTK,3,3,3,3,2,2
CAN-566DG3TZ36,3,3,2,4,2,0
CAN-4URC8EC0FG,3,2,3,3,2,2
CAN-ROYLUWSD4A,3,2,3,3,2,2
CAN-N2VCLB68RK,3,3,3,3,1,1
CAN-QK5CR9MXCT,2,3,3,3,2,2
CAN-BTYU19JJNM,3,2,3,3,2,1
CAN-THM3XMKOR8,3,2,3,3,2,2
CAN-8MKGS48IHJ,3,2,3,3,2,1
CAN-3U8RBYK8UV,4,4,3,3,2,2
CAN-BM7JI5D3II,3,3,3,2,2,2
CAN-F0PK9CCT7U,5,4,6,5,1,4
CAN-1JF9XG4RO6,3,3,3,3,2,2
CAN-MTLX6HFUYM,3,3,3,2,2,2
CAN-WZMCJ5KAPI,3,3,3,3,2,2
CAN-JMUHMQ2DSP,2,3,3,2,1,2
CAN-IWY5E06BNA,3,3,3,4,2,1
CAN-8YK2F9G1M1,2,3,3,1,2,2
CAN-HPTEIDAZ8S,2,3,3,2,2,0
CAN-HUXRWFJTYZ,3,3,3,3,2,2
CAN-2MGUW4FVVA,3,3,3,3,2,2
CAN-RRY6KU6HCR,3,3,3,3,2,1
CAN-I0KXM57IX9,2,2,3,2,2,0
CAN-XALZSJVYND,3,3,3,2,2,1
CAN-18HFR7ZPQ5,3,3,3,2,2,2
CAN-BV60OLQKTF,2,3,3,3,2,0
CAN-TXT20YAXOL,2,1,3,3,2,2
CAN-5XAGELIMT4,3,3,3,3,2,1
CAN-AZHAQ7RIA1,3,2,1,3,2,1
CAN-6T3SJT09V9,3,3,3,2,2,2
CAN-TT3YS2Q6D9,3,3,3,2,1,1
CAN-R0CWJ30UXA,2,2,3,2,2,2
CAN-REJSD0V5RE,3,2,3,2,2,2
CAN-D096ZPI9QC,3,3,3,3,2,2
CAN-LO1G75XDAT,3,3,3,3,2,2
CAN-PKYU2D8LZF,2,3,3,3,2,1
CAN-F9URYN5RLF,4,3,3,3,3,2
CAN-HZO4DB6BT2,2,4,3,4,2,1
CAN-6LLMDNRSV6,3,3,3,3,2,1
CAN-6FIMQYD4A3,3,3,3,3,0,1
CAN-S996MRZRSF,4,4,3,3,2,2
CAN-IDP4EJ3WOH,3,3,3,2,2,2
CAN-GHNOIG5RGO,3,4,3,3,2,2
CAN-G8WTTMWLKT,3,3,3,3,2,1
CAN-3QNSYIMJ3P,2,3,3,3,2,1
CAN-3WD1RH1425,2,1,3,2,2,1
CAN-OD9YVKR9EZ,1,3,3,3,2,2
CAN-WLK1YG6FW8,3,3,3,3,2,2
CAN-3ZWY5H8PIL,3,3,3,3,3,1
CAN-BI6F63L10D,3,3,3,4,2,2
CAN-FM0NBCEZPF,3,2,3,3,1,1
CAN-FOAJH1LBFH,3,3,3,3,2,2
CAN-37T05A8EM6,3,2,3,1,2,1
CAN-W66ED3E5RQ,3,3,3,3,2,1
CAN-MJVQ76OYDN,4,3,3,4,2,1
CAN-Y6FA2FDXGW,3,3,3,3,2,0
CAN-QLWWDJ2N5W,2,3,3,2,1,1
CAN-C7XEZYK8MU,3,3,3,3,1,1
CAN-874RK99O8M,3,3,3,3,2,1
CAN-0WZ3SP8MEK,3,3,3,2,2,1
CAN-OHY3SI6BYP,3,2,3,3,2,1
CAN-FH9UG45PZL,2,3,3,3,3,1
CAN-M0YRATZ3YW,3,3,3,2,2,2
CAN-BA8H1IM4T7,3,2,3,3,2,1
CAN-NCB7AQIUY9,2,3,3,2,2,2
CAN-A9DCWFXOG5,3,2,3,2,2,2
CAN-SSULLZLRZL,3,3,3,3,2,1
CAN-MZICDGSLBK,2,3,3,3,2,1
CAN-0YPW0CVMFP,2,2,3,3,2,1
CAN-STD010HJZG,3,3,3,3,1,1
CAN-N457EOO43R,2,3,3,3,2,2
CAN-1QYBRKHDEM,2,3,3,3,1,2
CAN-AOBC1GL1F7,3,3,3,2,2,2
CAN-IZV0TV5E0M,2,3,3,3,2,1
CAN-WA1BQB4BCO,2,3,3,2,2,1
CAN-SP2TN0SI9Y,3,3,3,4,2,2
CAN-NVEY0IDI4Z,3,3,3,3,2,2
CAN-0DP7AG0328,3,3,3,3,2,1
CAN-GRR9AL74OS,3,3,2,3,2,0
CAN-VZAHCTWXFO,2,2,3,2,2,2
CAN-L4EHNUIP58,3,3,3,3,2,1
CAN-5EAKBWDH1V,2,3,3,3,2,0
CAN-N58QX1Z6EF,3,2,3,2,2,0
CAN-O1FCWWORWP,2,3,3,3,2,1
CAN-I1YEJ0AP5G,3,3,3,3,2,2
CAN-BIRY1O3YE3,3,3,3,3,2,2
CAN-DVYLM4SEMJ,3,2,3,3,2,1
CAN-LHD6I1NBPN,3,3,3,3,2,2
CAN-Z8OE9JNAZ7,2,2,2,1,2,2
CAN-6C5WP3F7PE,2,3,3,2,1,1
CAN-CEA3XG5BH0,3,3,3,3,2,0
CAN-OXYQ33GAPB,3,3,3,2,2,2
CAN-TC1T8PXPFR,2,3,3,2,2,2
CAN-YGH7QT4J89,3,3,3,2,2,1
CAN-7J315P9ZKO,3,3,3,3,2,1
CAN-93NEQ9932X,3,2,4,3,1,1
CAN-ZYSRFY33O8,3,3,3,3,1,1
CAN-OLTPCR91MK,3,3,3,3,2,1
CAN-LA2HH7SFP9,3,4,3,3,2,1
CAN-PQ3XZ1BY44,2,2,3,3,2,2
CAN-A9PLTH0D5D,3,4,3,3,2,1
CAN-07T3MBF5GZ,3,2,3,2,1,1
CAN-5EVTIUBUXZ,3,3,3,3,2,1
CAN-JC0YHKT6S5,2,2,3,3,2,1
CAN-IKA6D319BK,2,3,3,3,0,1
CAN-QMYDM91ZUE,3,3,3,2,2,1
CAN-03KCAH6WH2,1,3,3,3,2,2
CAN-1ZSXHIVPO2,3,3,3,3,2,2
CAN-CUJJOP600X,3,3,3,3,2,1
CAN-PC8WX601DP,3,0,3,3,2,1
CAN-TJCO2YMTHD,3,3,3,3,2,2
CAN-SKSUYDUHIR,1,3,3,2,2,1
CAN-GTN52IMBB9,3,3,3,3,1,1
CAN-VZZ0O4D8I2,3,1,3,2,2,1
CAN-TCMR3DELKP,3,3,3,3,1,2
CAN-LXPX888466,2,2,3,3,2,1
CAN-TIFGOGFAJY,4,2,3,5,1,2
CAN-WA87WVEG54,3,3,3,3,2,2
CAN-TJGS4MJ8EI,3,3,4,3,2,1
CAN-Q3DNK110X8,4,4,3,3,3,3
CAN-MHCIA5NDTX,3,3,3,3,2,2
CAN-MZCKXX9YY6,3,3,3,3,2,2
CAN-2UQTNRK6NB,3,3,3,3,2,2
CAN-89A26DRSR2,3,3,3,2,2,1
CAN-E2T2CL8GT4,3,3,3,2,2,1
CAN-7KE2TRGFW7,3,3,3,3,2,1
CAN-675K1Z79RR,3,3,3,3,1,1
CAN-NXBOHYSU8Y,3,2,3,2,2,1
CAN-KVWHRCE90V,2,2,3,3,2,2
CAN-EM5M5YW0B4,3,3,3,3,2,2
CAN-H8SGQ6R0NN,3,3,3,3,1,2
CAN-KJO4RPFCQX,3,3,3,3,1,2
CAN-UN95PWL3OL,3,3,3,2,2,0
CAN-J2Y02CD92L,3,3,3,1,2,1
CAN-XHDEO43GP9,3,3,3,2,2,2
CAN-MCWGHQIY6U,3,2,3,3,2,0
CAN-9CPVU152H2,3,2,3,3,1,2
CAN-GIM4SZBSBW,2,3,3,3,3,1
CAN-KK862NV573,0,0,3,0,0,0
CAN-Z4OSKD42ML,3,2,3,3,2,0
CAN-UXI4D8YUGS,3,3,3,3,2,1
CAN-NR4B4NA0UE,2,2,3,3,2,2
CAN-PEJOK05Q5G,3,3,3,3,2,2
CAN-5EJH4QCT7Q,3,3,3,3,1,1
CAN-SDYB7Q2WL9,3,3,3,2,2,1
CAN-PE14VPNSYG,3,3,3,3,2,2
CAN-IF3LKDA1C9,3,3,3,3,2,2
CAN-6OBZAM7X00,3,3,5,4,2,2
CAN-2E7TDM5Z6U,3,2,3,3,2,2
CAN-2GRYOKWB4V,3,3,3,3,2,2
CAN-S8M6HT1PLU,3,3,3,3,2,1
CAN-3AUGEAIXCD,3,2,3,3,2,1
CAN-76HX2XZR49,3,3,3,3,2,1
CAN-0CO3VICVKY,3,2,3,3,2,1
CAN-X88DRLN1LN,3,3,3,3,2,2
CAN-KH2UL943EN,2,3,3,3,2,2
CAN-LUNY8K47MC,3,3,3,3,1,2
CAN-BUCXG33GRY,3,3,3,3,2,1
CAN-0ZYK1UHGAJ,3,3,3,1,2,1
CAN-7TH9A4MUDC,0,0,3,0,0,0
CAN-9NSGJ34BJM,2,3,2,2,2,1
CAN-SLJJFLC9NH,3,3,3,3,2,2
CAN-O3UDUU7L6R,3,3,3,3,2,1
CAN-6VT4WL2ZLE,3,2,3,3,1,1
CAN-C3ZSIQ6RO3,3,2,3,2,2,2
CAN-S2EKVSK0L5,3,3,3,2,2,0
CAN-WND43WOLL3,2,3,3,2,2,1
CAN-1Z5UFA9W0V,3,2,3,3,2,0
CAN-45ZI8HI0D0,3,2,3,3,2,2
CAN-Z6Z0ZJLJKV,3,2,3,2,1,1
CAN-J8GTFA3852,3,3,3,2,2,2
CAN-VJN0OW7GVC,2,2,3,2,2,1
CAN-JE4XWOKZY7,3,2,3,3,2,0
CAN-21HLQAE2NP,2,2,3,2,2,2
CAN-1KD6LLG7HE,3,3,3,3,2,2
CAN-MYM0HHV2MJ,3,3,3,3,2,2
CAN-TPLBI0D5N9,2,2,3,3,2,1
CAN-67AOZIIJ19,5,8,6,5,3,3
CAN-EFB2FLI75U,3,3,3,3,2,0
CAN-WFHL4H38T3,3,3,3,3,2,2
CAN-6HJJMHE701,3,3,4,3,2,2
CAN-DM1BIDY561,3,3,3,3,2,2
CAN-WZXCMVUER9,2,2,3,2,1,1
CAN-973E37T77E,3,3,3,3,2,2
CAN-7TS8E8AAP6,3,3,3,3,2,2
CAN-3ID0BSI1F9,3,3,3,2,2,1
CAN-SIYY8P67UB,3,3,3,3,2,1
CAN-F7RVTFQ1RE,3,1,3,3,1,2
CAN-TTX7P7504F,3,3,3,3,2,1
CAN-P3DUS9EU2M,0,0,3,1,0,0
CAN-QQGWWZHQPR,2,3,3,2,1,2
CAN-XNEAHO8VIL,3,2,3,3,2,2
CAN-UIMJGGNETW,2,3,3,2,1,2
CAN-68FDL9YBCA,1,3,3,3,2,2
CAN-BO7KEERUWA,3,2,2,3,2,2
CAN-ICQ823U1XH,3,2,3,3,1,0
CAN-8UB0X6JDH6,3,3,3,3,2,1
CAN-GXRCT3IIF4,4,4,3,3,2,2
CAN-K176CRVMR5,2,2,3,2,2,1
CAN-URRYZ6NJ6K,3,3,3,3,1,1
CAN-D1E61B1K3K,3,3,3,3,2,2
CAN-275NYFXX3K,3,3,3,2,2,1
CAN-OLJA3VZKHI,3,3,3,3,2,1
CAN-SPIX6E3QI3,3,3,3,2,1,2
CAN-3S0B4O0KY8,2,3,3,2,2,2
CAN-DIJR1CIKB3,3,5,3,5,2,2
CAN-WSLGZBGTLB,3,3,3,3,2,1
CAN-6G47ZNS8QX,3,3,3,3,2,1
CAN-CU5HNE9UTN,2,3,3,3,1,1
CAN-V3SU83N6AN,3,3,3,3,2,0
CAN-R4LSOAWV63,2,2,3,3,2,1
CAN-0OB9EUIXD1,3,2,3,3,2,1
CAN-90AL2KHFCE,3,3,3,3,2,2
CAN-0V8II6MATZ,2,3,3,3,1,2
CAN-BNSOYPWGY0,3,5,3,3,2,2
CAN-E6W3FBS7ZO,3,3,3,3,2,2
CAN-VLCF0J1HX3,2,3,3,3,2,1
CAN-IJ3HYTQR2J,3,3,3,2,2,2
CAN-JGWHNFDVE7,3,3,3,4,3,1
CAN-HD7ELJ97YB,2,3,3,3,1,1
CAN-15B7O89F3Y,2,3,3,3,1,0
CAN-SAH52XOY01,3,2,3,3,3,2
CAN-RI5DQKJZ8P,2,3,3,2,2,2
CAN-YEPCMPUDJR,3,3,3,3,2,1
CAN-3D14TVSL9U,3,3,3,2,2,1
CAN-CV5U1HTYR9,2,3,3,2,2,2
CAN-F0BS0VOEBI,3,3,3,3,1,1
CAN-Y3UHUQI924,3,2,3,2,1,2
CAN-WLPKL5RJQD,2,3,3,3,2,2
CAN-VS0UOD88ZG,3,3,3,3,2,1
CAN-YFQBL2TKPY,3,3,3,3,2,2
CAN-YCXHIKWY4P,3,3,3,3,2,1
CAN-VT8DFX657T,3,2,3,3,2,1
CAN-SQX1Z1D4BG,2,2,3,2,2,1
CAN-B9J2NLJT34,3,2,3,3,1,2
CAN-5M62P6RDHO,3,3,3,3,2,2
CAN-0CDN8XY55K,3,3,3,2,2,1
CAN-QONQBQS9M7,4,3,3,4,2,2
CAN-CM04HO61OU,3,3,3,3,0,1
CAN-EYXEV854F6,3,3,3,3,2,1
CAN-9DW5PD8X8Z,2,3,3,2,2,1
CAN-A6YQFCCVGS,3,3,3,4,2,2
CAN-S2R0EMTURC,3,3,3,2,2,1
CAN-B5QWXD9D6E,3,3,3,3,2,1
CAN-H2U3J4RTZX,3,3,3,3,2,2
CAN-2Z55LYBYD5,2,1,3,3,3,1
CAN-6Q65LSWSXI,3,3,3,3,2,1
CAN-71VNWHGAMK,2,2,3,3,2,2
CAN-ITS25G3COO,3,3,3,3,2,1
CAN-8Z8CZ9NNA5,2,3,3,3,1,1
CAN-NPN7IWX8Z7,3,3,3,3,2,1
CAN-BJZMCWSSHH,3,3,2,3,2,2
CAN-P6W0Q9I0T9,3,3,3,3,2,2
CAN-KE3MI77U27,3,3,3,3,2,1
CAN-DUZB5IP9NR,3,3,3,3,1,2
CAN-R557LI4B4X,3,3,3,2,2,1
CAN-3MJXF0M95C,3,2,3,3,2,0
CAN-W7UC8LFO70,2,2,3,3,2,1
CAN-R1ZMGHRYNC,2,3,3,3,2,2
CAN-LILWPXGQV9,3,4,3,3,2,2
CAN-G2ZUBT6IU8,2,3,3,3,2,1
CAN-EGRH9U65BQ,2,3,3,3,2,1
CAN-B468E37UZ5,3,3,3,1,2,1
CAN-LD2TERBQTG,2,2,3,1,2,2
CAN-AE3I274TN7,2,3,2,2,2,0
CAN-XS4DQHYF8G,3,2,3,3,2,2
CAN-VTOSGPYI7U,3,3,3,2,2,2
CAN-R8LZ8L9KEI,2,3,3,1,2,2
CAN-PFT9NINRPB,3,3,3,3,2,2
CAN-TU2FGPZNS5,3,3,2,2,1,2
CAN-1TS7TVEW6H,1,3,3,3,2,1
CAN-0KR0IG76MR,2,3,3,3,2,1
CAN-G19V8FYK8N,6,5,5,4,2,2
CAN-0HKS2ZM5O2,0,0,3,0,0,0
CAN-OMVEDE79UE,4,4,3,4,3,2
CAN-F9DUKOODLY,3,3,3,3,2,0
CAN-TZSJS9K8SJ,2,3,3,3,1,0
CAN-KXY8P6U6XI,3,3,3,3,2,2
CAN-5YHCM6H0X8,3,2,3,3,2,1
CAN-29XKDY5SG1,3,3,3,3,2,1
CAN-QAYSJL2ZF7,3,3,3,3,2,2
CAN-SSSH14C57D,4,3,3,4,2,1
CAN-RKBNBKEBVK,0,0,3,0,0,0
CAN-MADBD8DGNH,3,3,3,3,2,2
CAN-44XBLFWGK6,3,3,3,3,2,1
CAN-MGUEJKH8QZ,3,2,3,3,2,1
CAN-L9QRH56C5B,3,3,3,3,0,0
CAN-800M2Y0DN0,3,3,3,3,1,2
CAN-RME4TA6DLV,3,3,3,3,2,2
CAN-5YM9M11BI6,3,3,3,3,2,1
CAN-5IRVI5SX88,3,3,3,2,2,0
CAN-LWDFQMAGHS,3,2,3,3,2,2
CAN-P2BMVSIWSO,3,3,3,3,2,1
CAN-20JBGCU6MZ,2,2,3,3,2,1
CAN-K63NGRICYG,3,3,3,3,2,1
CAN-19NBP2FWX5,3,3,3,3,2,1
CAN-7N3GMYVS8N,2,2,3,1,1,1
CAN-122K2GVMGN,3,3,3,3,2,1
CAN-SGFSAUCJAF,3,5,3,2,2,1
CAN-GIFL9COTW7,3,3,3,2,2,2
